"","Exchange Date","Close","Net","%Chg","Open","Low","High","Volume","Turnover - EUR","Flow"
"446",2021-05-14,4017.44,64.9900000000002,0.0164429657554176,3970.76,3961.1,4017.44,268813270,6222500000,386483190000
"447",2021-05-13,3952.45,5.01999999999998,0.00127171349460281,3931.19,3857.76,3963.61,309613940,6627720000,380260690000
"448",2021-05-12,3947.43,1.36999999999989,0.000347181745842661,3947.65,3925.85,3964.8,348783020,7773150000,373632970000
"449",2021-05-11,3946.06,-77.29,-0.0192103595262654,4020.49,3917.64,4020.49,349906370,8579250000,365859820000
"450",2021-05-10,4023.35,-10.9000000000001,-0.00270186527855242,4031.99,4014.67,4035.66,295308560,6073390000,374439070000
"451",2021-05-07,4034.25,34.8099999999999,0.00870371852059287,3999.93,3999.93,4034.25,275338500,7142160000,380512460000
"452",2021-05-06,3999.44,-3.34999999999991,-0.000836916250914964,3997.7,3974.82,4022.74,349464250,7792920000,373370300000
"453",2021-05-05,4002.79,77.9899999999998,0.0198710762331838,3927.29,3927.29,4003.09,301313700,7660060000,381163220000
"454",2021-05-04,3924.8,-75.4499999999998,-0.018861321167427,4001.13,3919.46,4018.14,351635880,8707140000,373503160000
"455",2021-05-03,4000.25,25.5100000000002,0.00641802985855684,3979.5,3965.5,4009.73,208150900,4759470000,382210300000
"456",2021-04-30,3974.74,-22.1600000000003,-0.00554429683004336,3993.19,3974.72,4004.84,280813090,7352830000,377450830000
"457",2021-04-29,3996.9,-18.1300000000001,-0.00451553288518395,4021.44,3985.25,4033.87,344825790,7299490000,384803660000
"458",2021-04-28,4015.03,3.12000000000035,0.00077768444456639,4011.02,4006.34,4026.74,282250600,6129740000,392103150000
"459",2021-04-27,4011.91,-8.92000000000007,-0.00221844743498235,4017.92,4001.24,4019.21,275042940,5980140000,385973410000
"460",2021-04-26,4020.83,7.48999999999978,0.00186627596964119,4013.07,4004.53,4026.33,251590190,5351980000,391953550000
"461",2021-04-23,4013.34,-1.46000000000004,-0.000363654478429819,4011.1,3981.87,4016.82,194712610,6044500000,386601570000
"462",2021-04-22,4014.8,38.3900000000003,0.00965443704245798,3979.58,3979.58,4017.19,209882340,6424040000,392646070000
"463",2021-04-21,3976.41,35.9499999999998,0.00912330032534268,3943.19,3943.19,3985.31,273976870,7269300000,386222030000
"464",2021-04-20,3940.46,-79.4499999999998,-0.0197641240724294,4014.01,3935.83,4018.66,339165730,8138080000,378952730000
"465",2021-04-19,4019.91,-13.0799999999999,-0.00324325128502672,4033.59,4017.7,4040.88,233938970,5815250000,387090810000
"466",2021-04-16,4032.99,39.5599999999999,0.00990627105019994,3992.56,3991.2,4037.61,366684680,9416720000,392906060000
"467",2021-04-15,3993.43,17.1499999999996,0.00431307654390527,3978.39,3978.39,3997.69,239653530,6517620000,383489340000
"468",2021-04-14,3976.28,9.29000000000042,0.00234182591839163,3973.33,3968.68,3982.08,234394800,6469630000,376971720000
"469",2021-04-13,3966.99,5.08999999999969,0.00128473712107819,3964.91,3953.26,3980.57,244746750,6360090000,370502090000
"470",2021-04-12,3961.9,-16.9400000000001,-0.00425752229292961,3978.54,3961.9,3980.52,194414670,5313380000,3.64142e+11
"471",2021-04-09,3978.84,1.01000000000022,0.000253907281105582,3978.84,3970.41,3987.73,214560850,5736920000,369455380000
"472",2021-04-08,3977.83,21.0599999999999,0.00532252316915058,3961,3961,3977.92,285204540,6634600000,363718460000
"473",2021-04-07,3956.77,-13.6500000000001,-0.00343792344386742,3965.86,3952.12,3971.89,224802180,6586590000,357083860000
"474",2021-04-06,3970.42,24.46,0.0061987450455656,3950.18,3950.18,3988.1,312198050,7336200000,363670450000
"475",2021-04-01,3945.96,26.75,0.00682535510983081,3922.36,3922.36,3948.99,205900640,6738330000,356334250000
"476",2021-03-31,3919.21,-6.98999999999978,-0.00178034740970908,3923.92,3910.9,3925.97,290865790,7867630000,349595920000
"477",2021-03-30,3926.2,43.3299999999999,0.0111592713637078,3885.11,3885.11,3929.49,283533340,6983650000,357463550000
"478",2021-03-29,3882.87,16.1900000000001,0.0041870545273982,3871.82,3867.25,3890.2,226524720,5757550000,350479900000
"479",2021-03-26,3866.68,34.1099999999997,0.00890003313703329,3841.46,3841.46,3871.88,247426150,6682290000,344722350000
"480",2021-03-25,3832.57,0.0199999999999818,5.2184576848265e-06,3822.59,3784.09,3832.57,243545820,6710410000,338040060000
"481",2021-03-24,3832.55,5.5300000000002,0.00144498852893379,3820.78,3803.84,3833.66,271679640,6968310000,331329650000
"482",2021-03-23,3827.02,-6.82000000000016,-0.00177889531122847,3827.54,3804.9,3842.37,278850850,7061250000,324361340000
"483",2021-03-22,3833.84,-3.17999999999984,-0.000828768158623055,3828.66,3811.8,3841.49,261098310,6654120000,331422590000
"484",2021-03-19,3837.02,-30.52,-0.00789132109816575,3851.61,3819.38,3861.65,864002360,18514730000,338076710000
"485",2021-03-18,3867.54,17.8000000000002,0.00462368887249533,3856.76,3852.25,3874.91,482655270,11113180000,356591440000
"486",2021-03-17,3849.74,-1.22000000000025,-0.000316804121569753,3846.58,3838.43,3853.66,335966410,7809650000,345478260000
"487",2021-03-16,3850.96,21.1199999999999,0.00551459068786161,3842.33,3838.22,3856.78,371162200,7837120000,353287910000
"488",2021-03-15,3829.84,-3.51999999999998,-0.000918254481707949,3840.85,3818.2,3857.07,320948390,6605650000,345450790000
"489",2021-03-12,3833.36,-12.2799999999997,-0.00319322661507571,3840.73,3818.25,3840.73,276429320,6631760000,352056440000
"490",2021-03-11,3845.64,25.7199999999998,0.00673312530105337,3827.18,3827.18,3846.51,366722070,7581050000,358688200000
"491",2021-03-10,3819.92,33.8699999999999,0.00894599912837915,3780.26,3780,3822.66,344737260,8047360000,351107150000
"492",2021-03-09,3786.05,22.8100000000004,0.00606126635558731,3759.26,3754.62,3795.63,432971010,9357790000,343059790000
"493",2021-03-08,3763.24,93.6999999999998,0.0255345356638706,3679.35,3679.35,3767.45,474105320,9486320000,3.33702e+11
"494",2021-03-05,3669.54,-35.3099999999999,-0.00953075023280293,3689.41,3656.21,3714.26,454556610,8631600000,324215680000
"495",2021-03-04,3704.85,-7.93000000000029,-0.00213586584715504,3702.37,3680.83,3716.31,370587030,8071030000,332847280000
"496",2021-03-03,3712.78,5.0600000000004,0.00136472009752635,3711.39,3687.45,3742.5,437267560,8046530000,340918310000
"497",2021-03-02,3707.72,1.09999999999991,0.00029676632619473,3702.8,3689.82,3728.47,296525750,6427720000,332871780000
"498",2021-03-01,3706.62,70.1799999999998,0.0192990947190109,3658.12,3658.12,3711.52,315182910,6776390000,326444060000
"499",2021-02-26,3636.44,-48.8400000000001,-0.0132527243520167,3665.89,3622.24,3676.59,459965950,10114980000,319667670000
"500",2021-02-25,3685.28,-20.7099999999996,-0.00558825037304461,3716.67,3685.28,3728.65,489681890,8238150000,329782650000
"501",2021-02-24,3705.99,16.8899999999999,0.00457835244368542,3684.67,3681.66,3712.66,339894890,6922170000,338020800000
"502",2021-02-23,3689.1,-10.75,-0.00290552319688636,3698.24,3643.33,3708.11,399466220,8225240000,331098630000
"503",2021-02-22,3699.85,-13.6100000000001,-0.00366504553704635,3706.07,3660.9,3707.42,305420470,6214500000,339323870000
"504",2021-02-19,3713.46,32.4200000000001,0.00880729359094171,3683.38,3681.45,3718.99,390074270,7814550000,345538370000
"505",2021-02-18,3681.04,-18.8099999999999,-0.00508398989148207,3700.99,3672.8,3711.38,316408140,6998820000,337723820000
"506",2021-02-17,3699.85,-26.5500000000002,-0.00712483898668962,3720.26,3696.12,3726.35,359997210,7431340000,344722640000
"507",2021-02-16,3726.4,-7.79999999999973,-0.00208880081409665,3735.53,3718.66,3740.56,286061570,5675290000,352153980000
"508",2021-02-15,3734.2,38.5899999999997,0.0104421191630068,3711.35,3706.4,3742.53,352861060,6108530000,357829270000
"509",2021-02-12,3695.61,23.9300000000003,0.00651745250130738,3669.04,3649.11,3696.19,309556630,6103890000,351720740000
"510",2021-02-11,3671.68,23.3099999999999,0.00638915460877048,3654.34,3648.41,3673.39,291177250,5971240000,345616850000
"511",2021-02-10,3648.37,-12.7600000000002,-0.00348526274674765,3672.12,3628.47,3677.16,323700690,6367950000,339645610000
"512",2021-02-09,3661.13,-4.38000000000011,-0.00119492239824748,3669.54,3649.5,3670.8,317138990,5668340000,346013560000
"513",2021-02-08,3665.51,9.74000000000024,0.00266428139625858,3665.77,3661.88,3681.82,440428140,6366420000,351681900000
"514",2021-02-05,3655.77,13.6500000000001,0.00374781720536393,3642.69,3642.28,3668.4,561195670,7948070000,345315480000
"515",2021-02-04,3642.12,32.3699999999999,0.00896738001246621,3604.62,3604.62,3644.64,473895090,7349500000,337367410000
"516",2021-02-03,3609.75,19.29,0.00537257064554402,3599.76,3599.36,3632.67,562151370,7411730000,330017910000
"517",2021-02-02,3590.46,59.6100000000001,0.0168826203322147,3545.09,3545.09,3596.2,393626150,7802800000,322606180000
"518",2021-02-01,3530.85,49.4099999999999,0.0141924031435268,3492.86,3492.86,3543.18,307919030,6257820000,314803380000
"519",2021-01-29,3481.44,-75.5999999999999,-0.0212536266108899,3538.63,3481.44,3538.63,502086080,10110180000,308545560000
"520",2021-01-28,3557.04,20.6599999999999,0.00584213235003022,3519.11,3473.76,3567.06,635925690,9370700000,318655740000
"521",2021-01-27,3536.38,-56.4499999999998,-0.0157118483201264,3593.19,3502.74,3593.19,529399840,9706320000,309285040000
"522",2021-01-26,3592.83,39.6900000000001,0.0111704013914453,3551.21,3551.21,3607.42,433803170,7345660000,318991360000
"523",2021-01-25,3553.14,-49.27,-0.0136769551494694,3614.72,3540.25,3621.49,420556160,8020370000,311645700000
"524",2021-01-22,3602.41,-15.9400000000001,-0.00440532286815815,3611.43,3570.68,3611.43,326627510,7639600000,319666070000
"525",2021-01-21,3618.35,-5.69000000000005,-0.0015700709705191,3637.86,3616.5,3649.73,286304860,6587980000,327305670000
"526",2021-01-20,3624.04,28.6199999999999,0.00796012705052536,3603.8,3603.57,3630.44,275473990,6866520000,333893650000
"527",2021-01-19,3595.42,-7.25,-0.00201239636158738,3618.03,3591.73,3623.26,250923010,6089290000,327027130000
"528",2021-01-18,3602.67,3.11999999999989,0.000866775013543329,3591.23,3577.77,3603.36,206120790,4317840000,333116420000
"529",2021-01-15,3599.55,-41.8199999999997,-0.0114846884551693,3633.41,3573.6,3633.46,390218550,9081800000,328798580000
"530",2021-01-14,3641.37,24.8599999999997,0.00687403048795653,3619.3,3619.3,3647.32,351676280,7353750000,337880380000
"531",2021-01-13,3616.51,4.38000000000011,0.00121258094254639,3615.02,3599.49,3624.19,278582210,6237730000,330526630000
"532",2021-01-12,3612.13,-8.48999999999978,-0.00234490225430998,3622.37,3600.06,3633.68,334808820,6679740000,324288900000
"533",2021-01-11,3620.62,-24.4300000000003,-0.00670224002414241,3636.67,3595.11,3641.74,305400240,6301090000,330968640000
"534",2021-01-08,3645.05,22.6300000000001,0.00624720490721675,3632.14,3630.71,3657.83,333646570,7266430000,337269730000
"535",2021-01-07,3622.42,11.3400000000001,0.0031403347474994,3621.16,3604.13,3635.64,368562340,7660620000,330003300000
"536",2021-01-06,3611.08,63.23,0.0178220612483617,3559.81,3547.45,3620.57,509842920,8887280000,322342680000
"537",2021-01-05,3547.85,-16.54,-0.00464034519230499,3554.24,3524.63,3574.98,318967200,6140650000,313455400000
"538",2021-01-04,3564.39,11.75,0.00330739956764547,3565.68,3548.31,3609.91,315240620,6295220000,319596050000
"539",2020-12-31,3552.64,-18.9500000000003,-0.00530576017963996,3565.71,3552.64,3571.61,130726750,2405300000,313300830000
"540",2020-12-30,3571.59,-9.77999999999975,-0.00273079854915849,3580.91,3569.62,3591.25,161781260,3347640000,315706130000
"541",2020-12-29,3581.37,5.96000000000004,0.00166694169340021,3580.45,3576.76,3603.17,183246290,3917860000,319053770000
"542",2020-12-28,3575.41,32.1299999999997,0.00906786931882314,3554.13,3554.13,3583.21,195997150,3888710000,315135910000
"543",2020-12-24,3543.28,4.01999999999998,0.00113583065386549,3542.85,3539.79,3546.02,188912650,2749730000,311247200000
"544",2020-12-23,3539.26,41.7700000000004,0.0119428504441758,3502.43,3502.43,3544.55,255290640,4441660000,308497470000
"545",2020-12-22,3497.49,48.8099999999999,0.0141532412401266,3455.94,3455.94,3503.03,263542560,5619910000,304055810000
"546",2020-12-21,3448.68,-97.0599999999999,-0.0273736935026257,3516.66,3401.14,3516.66,504080520,9142950000,298435900000
"547",2020-12-18,3545.74,-15.1300000000001,-0.00424896163016345,3556.15,3544.77,3586.44,691475220,16034810000,307578850000
"548",2020-12-17,3560.87,17.8699999999999,0.0050437482359582,3550.37,3550.37,3573.45,325185740,7145120000,323613660000
"549",2020-12-16,3543,21.5,0.00610535283259974,3524.12,3523.93,3560.71,388334550,7587810000,316468540000
"550",2020-12-15,3521.5,17.54,0.00500576490599207,3503.38,3497.47,3528.83,321464020,6988450000,308880730000
"551",2020-12-14,3503.96,18.1199999999999,0.00519817318063936,3497.84,3497.84,3531.95,324942160,6228780000,301892280000
"552",2020-12-11,3485.84,-36.4699999999998,-0.0103540006416243,3515.83,3461.47,3515.83,353717450,6780260000,295663500000
"553",2020-12-10,3522.31,-6.71000000000004,-0.00190137771959355,3529.04,3498.96,3541.24,384322750,7067090000,302443760000
"554",2020-12-09,3529.02,3.15000000000009,0.000893396523411269,3532.04,3527.42,3557.39,318088860,6529260000,309510850000
"555",2020-12-08,3525.87,-4.21000000000004,-0.00119260753297377,3522.99,3503.28,3531.69,255827950,5575150000,302981590000
"556",2020-12-07,3530.08,-9.19000000000005,-0.00259658065081219,3536.05,3499.14,3536.05,320368450,5582140000,308556740000
"557",2020-12-04,3539.27,22.1700000000001,0.00630348866964262,3516.18,3516.18,3540.69,462920440,7084410000,314138880000
"558",2020-12-03,3517.1,-4.22000000000025,-0.00119841423102707,3520.53,3502.65,3523.6,348575310,6182200000,307054470000
"559",2020-12-02,3521.32,-3.91999999999962,-0.00111198102824194,3515.64,3502.1,3523.3,414264130,6621980000,313236670000
"560",2020-12-01,3525.24,32.6999999999998,0.00936281331065638,3499.28,3499.28,3532.91,419955970,7255180000,319858650000
"561",2020-11-30,3492.54,-35.25,-0.00999209136598267,3518.91,3492.54,3538.52,534830690,12568140000,312603470000
"562",2020-11-27,3527.79,16.8499999999999,0.00479928452209377,3509.79,3507.97,3536.46,446861450,11611420000,325171610000
"563",2020-11-26,3510.94,-0.960000000000036,-0.000273356302856014,3518.67,3508.7,3524.08,272876430,5060240000,313560190000
"564",2020-11-25,3511.9,3.92000000000007,0.00111745220896358,3513.77,3494.07,3520.74,489808750,8711490000,318620430000
"565",2020-11-24,3507.98,44.9400000000001,0.0129770375161708,3476.61,3476.61,3510.62,529325790,9386410000,309908940000
"566",2020-11-23,3463.04,-4.55999999999995,-0.00131503056869303,3480.59,3463.04,3506.24,367431080,6702240000,300522530000
"567",2020-11-20,3467.6,15.6300000000001,0.00452784931502884,3447.96,3442.81,3484.29,378672040,8356670000,307224770000
"568",2020-11-19,3451.97,-30.2000000000003,-0.00867275290982355,3466.67,3440.22,3466.67,381876100,7466870000,298868100000
"569",2020-11-18,3482.17,13.6900000000001,0.00394697389058033,3463.97,3451.89,3489.31,411953630,7180320000,306334970000
"570",2020-11-17,3468.48,2.26999999999998,0.000654893961993065,3461.54,3442.7,3471.9,404799950,6905460000,299154650000
"571",2020-11-16,3466.21,34.1399999999999,0.00994734955872108,3447.86,3440.05,3497.1,557988760,9374470000,292249190000
"572",2020-11-13,3432.07,3.87000000000035,0.00112887229449867,3423.63,3416.18,3457.59,415250320,7376470000,282874720000
"573",2020-11-12,3428.2,-39.1000000000004,-0.0112767859717937,3453.36,3421.96,3457.71,458231760,8292750000,275498250000
"574",2020-11-11,3467.3,24.6800000000003,0.00716895852577406,3444.57,3433.26,3473.82,516699890,9445250000,2.83791e+11
"575",2020-11-10,3442.62,34.71,0.0101851281283837,3405.49,3396.4,3460.08,982333700,15773810000,274345750000
"576",2020-11-09,3407.91,203.86,0.0636257236934504,3217.4,3217.4,3442.12,1060062600,18938620000,258571940000
"577",2020-11-06,3204.05,-11.5099999999998,-0.00357946982796146,3210.37,3168.97,3224.49,385325380,6958280000,239633320000
"578",2020-11-05,3215.56,54.4899999999998,0.0172378340245549,3167.78,3167.78,3222.51,460460620,8558820000,246591600000
"579",2020-11-04,3161.07,62.3500000000004,0.0201212113388755,3083.79,3043.19,3164.56,521448840,8976260000,238032780000
"580",2020-11-03,3098.72,79.1799999999998,0.0262225372076541,3030.89,3030.89,3101.04,454636860,7522980000,229056520000
"581",2020-11-02,3019.54,61.3299999999999,0.020732131931134,2969.37,2953.92,3029.85,386859080,6656120000,221533540000
"582",2020-10-30,2958.21,-1.82000000000016,-0.000614858633189584,2950.28,2928.56,2972.45,456970680,7777500000,214877420000
"583",2020-10-29,2960.03,-3.50999999999976,-0.00118439433920236,2961.49,2920.87,2985.5,554101580,8378970000,222654920000
"584",2020-10-28,2963.54,-107.06,-0.0348661499381228,3058.86,2932.95,3058.86,599241260,11168100000,231033890000
"585",2020-10-27,3070.6,-34.6500000000001,-0.0111585218581435,3109.08,3065.65,3112.32,401335930,8040400000,242201990000
"586",2020-10-26,3105.25,-93.6100000000001,-0.0292635501397373,3181.95,3103.79,3181.95,302628510,7402230000,250242390000
"587",2020-10-23,3198.86,27.4500000000003,0.00865545609050872,3167.96,3162.37,3217.96,285069330,5307830000,257644620000
"588",2020-10-22,3171.41,-9.28999999999996,-0.00292074071745212,3180.96,3135.48,3185.03,283514720,5988130000,252336790000
"589",2020-10-21,3180.7,-47.1700000000001,-0.0146133518388287,3232.63,3176.95,3238.07,304599340,5639430000,258324920000
"590",2020-10-20,3227.87,-14.6400000000003,-0.00451502077094607,3239.75,3223.79,3250.97,303534550,5585190000,263964350000
"591",2020-10-19,3242.51,-2.95999999999958,-0.000912040474877162,3250.13,3226.44,3282.55,211138110,3749400000,269549540000
"592",2020-10-16,3245.47,52.7799999999997,0.0165315141776996,3197.29,3197.29,3258.93,380987830,7404560000,273298940000
"593",2020-10-15,3192.69,-80.5900000000001,-0.0246205640825106,3269.87,3174.64,3269.87,409187310,7090270000,265894380000
"594",2020-10-14,3273.28,-5.90999999999985,-0.00180227434213933,3279.2,3264.61,3287.84,241364810,4718390000,272984650000
"595",2020-10-13,3279.19,-18.9299999999998,-0.00573963348816897,3298.63,3264.74,3298.63,278989660,5142250000,277703040000
"596",2020-10-12,3298.12,25,0.00763797233220902,3276.5,3272.5,3305.77,245527150,4792980000,282845290000
"597",2020-10-09,3273.12,17.3599999999997,0.0053320883603213,3256.86,3254.13,3276.36,280626600,5322860000,278052310000
"598",2020-10-08,3255.76,22.3300000000004,0.00690597909959405,3239.95,3234.48,3270.27,315605510,5477800000,272729450000
"599",2020-10-07,3233.43,0.129999999999654,4.0206600067935e-05,3229.93,3219.33,3245.62,307958150,5801970000,267251650000
"600",2020-10-06,3233.3,13.0800000000004,0.00406183428461421,3223.64,3201.98,3251.11,344195140,5477860000,261449680000
"601",2020-10-05,3220.22,29.29,0.00917914213097748,3200.49,3199.63,3224.35,279748400,4881610000,255971820000
"602",2020-10-02,3190.93,-3.16000000000031,-0.00098932716360538,3180.83,3147.28,3190.93,292247720,5852140000,251090210000
"603",2020-10-01,3194.09,0.480000000000018,0.000150300130573244,3207.17,3178.11,3224.4,319752950,6900450000,256942350000
"604",2020-09-30,3193.61,-20.6900000000001,-0.00643686028062099,3208.91,3181.03,3225.94,314217740,6077040000,250041900000
"605",2020-09-29,3214.3,-8.88999999999987,-0.00275813712502207,3222.32,3197.1,3224.83,263786900,4876240000,256118940000
"606",2020-09-28,3223.19,86.1300000000001,0.0274556431818327,3144.52,3144.52,3227.43,337651060,6816520000,260995180000
"607",2020-09-25,3137.06,-22.5799999999999,-0.00714638376523906,3159.28,3097.67,3160.56,344346990,6436780000,254178660000
"608",2020-09-24,3159.64,-20.4700000000003,-0.00643688425872069,3166.02,3143.61,3181.13,367268790,6174770000,260615440000
"609",2020-09-23,3180.11,15.98,0.00505036139475939,3170.55,3170.55,3223.72,407644990,5871500000,266790210000
"610",2020-09-22,3164.13,3.18000000000029,0.00100602666919764,3165.72,3164.13,3195.18,427360300,6480390000,260918710000
"611",2020-09-21,3160.95,-122.74,-0.0373786806915392,3277.42,3150.61,3277.42,673342830,9376830000,254438320000
"612",2020-09-18,3283.69,-32.8800000000001,-0.0099138567857757,3315.3,3283.69,3326.79,1373508920,18441910000,263815150000
"613",2020-09-17,3316.57,-22.27,-0.00666998119107234,3332.86,3285.27,3332.86,382055220,5565670000,282257060000
"614",2020-09-16,3338.84,6.57999999999993,0.00197463583273812,3332.12,3312.19,3348.77,398845680,6045630000,287822730000
"615",2020-09-15,3332.26,15.4700000000003,0.00466414816735466,3318.4,3307.36,3344.51,311330110,4973470000,281777100000
"616",2020-09-14,3316.79,0.980000000000018,0.000295553725937258,3319.94,3309.06,3346.4,264728100,4132340000,276803630000
"617",2020-09-11,3315.81,3.03999999999996,0.000917661051023755,3312.78,3292.42,3329.09,365220590,5234890000,272671290000
"618",2020-09-10,3312.77,-12.0599999999999,-0.00362725312271603,3326.28,3300.08,3337.72,371908110,5192700000,267436400000
"619",2020-09-09,3324.83,57.46,0.0175860095428433,3266.87,3266.87,3332.99,382548150,6145610000,272629100000
"620",2020-09-08,3267.37,-46.7000000000003,-0.0140914343993942,3314.85,3241.61,3320.38,403161860,6519750000,266483490000
"621",2020-09-07,3314.07,53.48,0.0164019395262821,3264.43,3264.43,3320.55,306417470,4534940000,273003240000
"622",2020-09-04,3260.59,-43.6299999999997,-0.0132043265884232,3294.93,3234.81,3328.76,520218000,7703130000,268468300000
"623",2020-09-03,3304.22,-33.5500000000002,-0.0100516212920603,3344.21,3285.55,3396.02,418641460,6956580000,276171430000
"624",2020-09-02,3337.77,60.1900000000001,0.0183641589221316,3284.3,3284.3,3358.11,392098320,6497450000,283128010000
"625",2020-09-01,3277.58,5.06999999999971,0.00154926952094866,3279.11,3245.03,3311.4,394394190,5870380000,276630560000
"626",2020-08-31,3272.51,-43.0299999999997,-0.0129782780482213,3320.68,3266.55,3346.11,380823980,6178360000,270760180000
"627",2020-08-28,3315.54,-15.5,-0.00465320140256496,3333.19,3296.26,3339.74,349161110,5285280000,276938540000
"628",2020-08-27,3331.04,-25.7200000000003,-0.0076621504069401,3357.02,3326.65,3359.14,342520220,4822340000,282223820000
"629",2020-08-26,3356.76,27.0500000000002,0.00812383060386646,3328.42,3315.4,3357.88,229713520,3787490000,287046160000
"630",2020-08-25,3329.71,-2.02999999999975,-0.000609291241213224,3335.01,3329.71,3373.47,330854120,5129510000,283258670000
"631",2020-08-24,3331.74,71.9899999999998,0.022084515683718,3269.51,3269.51,3338.47,294715400,5105980000,288388180000
"632",2020-08-21,3259.75,-14.23,-0.00434639185334059,3277.61,3221.42,3292.57,355508230,5736870000,283282200000
"633",2020-08-20,3273.98,-43.6399999999999,-0.0131540079936822,3306.69,3257.6,3306.69,279961420,4491140000,289019070000
"634",2020-08-19,3317.62,27.98,0.00850548996242751,3287.08,3275.51,3317.84,213198090,3787230000,293510210000
"635",2020-08-18,3289.64,-16.21,-0.0049034287702104,3301.36,3276.02,3333.64,281496260,4697420000,289722980000
"636",2020-08-17,3305.85,0.799999999999727,0.000242053826719634,3305.65,3285.99,3319.1,233882880,3428590000,294420400000
"637",2020-08-14,3305.05,-37.7999999999997,-0.0113077164694796,3339.33,3275.91,3339.33,303304010,4483950000,290991810000
"638",2020-08-13,3342.85,-20.3299999999999,-0.00604487419644501,3358.09,3336.57,3368.07,278167110,4291850000,295475760000
"639",2020-08-12,3363.18,31.0599999999999,0.00932139298704727,3327.88,3321.46,3377.44,393663020,5640380000,299767610000
"640",2020-08-11,3332.12,72.4099999999999,0.0222136325010507,3269.91,3269.91,3349.76,432257810,6822060000,294127230000
"641",2020-08-10,3259.71,7.05999999999995,0.00217053786912208,3259.27,3239.25,3276.61,262341520,4217580000,287305170000
"642",2020-08-07,3252.65,12.2600000000002,0.00378349519656591,3240.52,3220.05,3256.92,370157550,4998180000,283087590000
"643",2020-08-06,3240.39,-27.9900000000002,-0.00856387568153037,3264.08,3223.75,3286.1,653627300,6724260000,278089410000
"644",2020-08-05,3268.38,14.0900000000001,0.00432966945170841,3258.32,3258.32,3293.17,412555900,5745360000,284813670000
"645",2020-08-04,3254.29,6.00999999999976,0.00185020995726962,3253.84,3230.52,3278.56,476762030,6334560000,279068310000
"646",2020-08-03,3248.28,73.96,0.0232994783134656,3177.76,3173.98,3263.65,488492680,7129760000,272733750000
"647",2020-07-31,3174.32,-33.8799999999997,-0.0105604388753817,3211.21,3174.32,3245.97,556932840,8295400000,265603990000
"648",2020-07-30,3208.2,-91.96,-0.0278653156210608,3300.61,3174.38,3300.61,601673490,9279400000,273899390000
"649",2020-07-29,3300.16,-3.40000000000009,-0.00102919274963981,3304.22,3293.62,3314.96,359228170,5741350000,283178790000
"650",2020-07-28,3303.56,0.7199999999998,0.000217994211042557,3302.68,3280.67,3316.82,313612100,5322500000,288920140000
"651",2020-07-27,3302.84,-8.04999999999973,-0.0024313704170177,3308.17,3292.48,3317.18,291025550,4946670000,283597640000
"652",2020-07-24,3310.89,-60.8499999999999,-0.018047061754465,3349.54,3294.89,3349.54,342613420,5831570000,288544310000
"653",2020-07-23,3371.74,0.979999999999563,0.000290735620453418,3379.57,3362.34,3400.92,358743230,6576350000,294375880000
"654",2020-07-22,3370.76,-34.5899999999997,-0.0101575462140455,3399.88,3361.53,3402.19,370886800,5852930000,287799530000
"655",2020-07-21,3405.35,17.0099999999998,0.00502015736319253,3404.16,3401.42,3451.16,503736790,6725640000,293652460000
"656",2020-07-20,3388.34,22.7400000000002,0.00675659614927509,3361.25,3332.64,3393.43,315594010,5187070000,286926820000
"657",2020-07-17,3365.6,0.25,7.42864783752061e-05,3370.51,3353.98,3375.22,404268580,6829330000,281739750000
"658",2020-07-16,3365.35,-12.8600000000001,-0.0038067497284065,3371.05,3340.96,3376.58,348674350,6028600000,274910420000
"659",2020-07-15,3378.21,56.8200000000002,0.01710729543956,3331.84,3331.84,3399.71,466564460,8221410000,280939020000
"660",2020-07-14,3321.39,-28.6100000000001,-0.00854029850746272,3330.08,3277.4,3330.08,368161140,6328230000,272717610000
"661",2020-07-13,3350,53.7800000000002,0.016315658542209,3311.82,3307.56,3353.26,328032770,5528050000,279045840000
"662",2020-07-10,3296.22,35.0499999999997,0.0107476764474099,3255.4,3241.29,3299.54,318751200,5762790000,273517790000
"663",2020-07-09,3261.17,-24.9200000000001,-0.00758348067155801,3291.7,3253.58,3315.54,333289090,5981920000,2.67755e+11
"664",2020-07-08,3286.09,-35.4699999999998,-0.0106787172292537,3310.83,3278.1,3324.85,381681770,5950590000,273736920000
"665",2020-07-07,3321.56,-28.4700000000003,-0.0084984313573312,3338.72,3299.99,3338.72,348665560,5493800000,279687510000
"666",2020-07-06,3350.03,55.6500000000001,0.0168924046406304,3314.4,3314.4,3375.7,430688540,6254440000,285181310000
"667",2020-07-03,3294.38,-25.71,-0.00774376598224748,3321.83,3279.07,3330.48,282689740,4234850000,278926870000
"668",2020-07-02,3320.09,91.6400000000003,0.0283851383790984,3239.48,3239.48,3335.4,541999500,8180210000,283161720000
"669",2020-07-01,3228.45,-5.62000000000035,-0.00173774840989847,3239.86,3181.12,3250.56,348445270,6017770000,274981510000
"670",2020-06-30,3234.07,2.05000000000018,0.000634278253228687,3235.87,3209.96,3249.43,419938460,7321790000,280999280000
"671",2020-06-29,3232.02,27.8499999999999,0.00869179850007955,3196.21,3183.11,3252.33,386580470,7054310000,273677490000
"672",2020-06-26,3204.17,-14.7399999999998,-0.00457918984998021,3233.14,3199.81,3272.97,371046060,6358120000,266623180000
